URL,Ubicación,Precio ARS,Precio USD,Expensas,Sup. cubierta [m²],Dormitorios,Antiguedad [años],Baños,Ambientes,Cocheras,Estado,Disposición,Orientación,Antigüedad [años],Sup. terreno [m²],Toilettes,Sup. total [m²],Plantas,Apto profesional,Tipo de cochera,Tipo de cobertura,Tipo de coche,Tipo de acceso,Permite mascota,Longitud del frente,Longitud del fondo,FOT,Altura Techo,Seguridad,Tipo de local,En Edificio,Galería/Shopping,Tipo de Baño,Sup. descubierta [m²],Agua corriente,Superficie Total,Longitud del Frente,Longitud del Fondo,Tipo de Terreno,Sup. Total,Superficie cubierta,Cantidad baños,Sup. Cubierta,Pileta,Toilletes,Habitaciones,Descripción
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--13472642,"Casa en alquiler en el Barrio La Isla en Nordelta, Tigre.",,6000,,500.0,4,,4.0,6,2.0,,,,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--12730844,Bahia de Nordelta,,1300,40000,90.0,2,10.0,1.0,3,2.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--14420948,"DEHEZA 2300, Piso 1",250000,,11000,39.0,,6.0,1.0,0,,Excelente,Frente,Sudeste,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--13741057,La isla-nordelta 100,,3000,,286.0,4,,6.0,5,1.0,,,,15,360.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--12654858,Qbay Yacht Nordelta con vista al rio en venta!,,1000,46000,98.0,2,6.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-rosario--12646236,Ruta 100,69999,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-lomas-de-nunez-3-ambientes--14432523,Grecia al 4700,,400,39000,,2,40.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo-hollywood--10923172,Juan B Justo al 800,1300000,,505000,430.0,,,3.0,,2.0,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12786223,Temporal - Las Piedras - Barrio Castaños - Nordelta,,650,,46.0,1,5.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-3-ambientes--14438076,Pico  al 2200,,800,45000,,2,0.0,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--13582324,Tipas al 200,,2100,,212.0,3,,3.0,5,2.0,,,,A Estrenar,465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--12899477,"Islas del Canal, Nordelta 100",,1300,,,2,0.0,,3,,Excelente,Contra frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-cabos-del-lago-4-ambientes--13190000,Av. De Los Lagos  6800,,4500,,335.0,3,,7.0,4,2.0,Excelente,,Noroeste,10,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/cochera-en-alquiler-en-palermo-chico--11928321,Ocampo  al 2600,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-otros-barrios-de-nordelta-3-ambientes--13055573,"FAS. Chateau, el Palmar. Departamento 3 ambientes . Alquiler 3100",,650,63000,90.0,2,0.0,,3,1.0,Muy Bueno,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--14232083,Al Río - El Yacht - Nordelta,,4500,,400.0,4,,4.0,6,2.0,,,,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--14394732,"Pacheco De Melo 1700, Piso 3",238000,,38000,38.0,1,24.0,1.0,2,,Bueno,Lateral,Noroeste,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-otros-barrios-de-nordelta-2-ambientes--12402819,loft del sendero 100 100,,148000,,48.0,2,0.0,2.0,2,,,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12479203,Beruti al 2800,,1500,,54.0,1,13.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-rosario--5840355,Riobamba . 1000,110000,,,,,,1.0,,,,,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-labrador-5-ambientes--13189334,San isidro labrador Villanueva,,1150,,155.0,3,,3.0,5,2.0,,,,A Estrenar,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-santa-clara-7-ambientes--13155389,Boulevard de Todos los Santos 5700,,1350,,250.0,5,,3.0,7,3.0,,,Norte,10,795.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-grand-bell-4-ambientes--12486739,Grand Bell II,,3500,,310.0,3,,2.0,4,2.0,,,,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-puerto-norte--12674581,"DOLFINES PUERTO NORTE -ROSARIO , Piso 17",,1500,85000,,3,,3.0,,2.0,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-7-ambientes--12150347,Levene al 900,,6000,220000,328.0,4,60.0,4.0,7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-plata--14422030,Diagonal 74 800,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-azcuenaga-3-ambientes--13069685,Rouillon  al 1500 b,,,,50.0,1,,1.0,3,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-miradores-de-la-bahia-2-ambientes--12883397,"Av del Puerto 340, Miradores de la Bahia, Nordelta",,900,100000,58.0,1,2018.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12480704,Quintana 50 piso 6 A y Parera,,2000,154000,183.0,3,70.0,2.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-boca-raton-4-ambientes--14267651,Ruta25 Km 12 100,,1200,,200.0,3,,2.0,4,3.0,,,,23,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--13107824,Av. Coronel Diaz al 2200,,1600,70000,172.0,4,40.0,2.0,5,,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nunez-1-ambiente--14431701,Juana Azurduy 2400,,400,42322,35.0,,11.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--13268212,Av. Cabildo  al 115,,1500,35000,50.0,2,30.0,1.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-carpinchos-4-ambientes--13834180,CARPINCHOS 100,,1750,,166.0,3,,2.0,4,,,,,1,543.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta--13344441,Los Alisos al 200,,2200,,220.0,4,,3.0,,2.0,,,,6,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-fisherton-4-ambientes--14042016,urquiza al 8100,250000,,,100.0,2,,1.0,4,3.0,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-zona-universidades-bosque-7-ambientes--11912098,""" EXCELENTE"" ESTILO  54  e/ 1 y 2 300",,1000,,230.0,6,,2.0,7,2.0,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--11223508,Avenida Del Puerto Jc4332511 200,,2000,,71.0,1,,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--12148437,Av. Alvear al 1800,,3500,97000,196.0,2,60.0,2.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-plata-4-ambientes--13096497,16 1300,290000,,,90.0,3,,2.0,4,,Muy Bueno,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-martin--12761374,Buenos Aires al 1400,1600000,,,1.0,,,8.0,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-el-palmar-3-ambientes--11615078,El Palmar,,1000,24300,77.0,2,0.0,1.0,3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12569671,Guido y Montevideo,,2800,,153.0,3,53.0,2.0,5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-palermo--5227302,DARWIN 1400,,15000,,,,,2.0,,,,,,60,,,1.0,3 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-2-ambientes--12750726,Departamento en Alquiler Anual Estudios de La Bahía Nordelta 62 m2,,1300,15000,62.0,1,15.0,1.0,2,1.0,Muy Bueno,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/negocio-especial-en-alquiler-en-alvear--12654785,Nave Industrial Uso Comercial Ruta 18 km 8 a Estrenar,,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-4-ambientes--13171597,Rivadavia 4200,200000,,,,3,,2.0,4,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-6-ambientes--8990350,Cerrito y Posadas.. Torre Sudamérica. Cochera y Vig. 24 hs.  252m2,,2900,,240.0,4,45.0,2.0,6,1.0,,Frente,Este,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-2-ambientes--14332259,Libertador 1555,,750,50000,52.0,1,5.0,1.0,2,1.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-7-ambientes--11946034,Vicente Fidel López al 185 piso 14° Martínez,,1900,200000,276.0,4,40.0,3.0,7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12527615,SANTA FE 1100,,3000,,112.0,3,70.0,1.0,4,,Excelente,Frente,Norte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12729716,Wyndham,,1300,20300,58.0,1,0.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-peregrina-6-ambientes--14249054,LA PEREGRINA CLUB DE CAMPO  (   32583 ),,1100,,290.0,3,,4.0,6,,,,,6,290.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-5-ambientes--14424068,ALQUILER | CHALET ESTILO INGLES EN BARRIO LOS TRONCOS,,2000,,287.0,4,,2.0,5,1.0,,,,A Estrenar,507.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-rosario--12617303,San Martín 902,,4200,,,,,,,,,,,A Estrenar,,,922.0,3 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-centro-2-ambientes--14439909,"Buenos Aires 900, Piso 5",190000,,15000,65.0,1,6.0,1.0,2,,Excelente,Frente,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-recoleta--14263028,"Arenales  1300, Piso EP",,400,,,,,1.0,,,Excelente,,,70,,,25.0,1 planta,,,,,,,,,,,,Via Publica,En edificio,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-florida-2-ambientes--12742361,Bv Rondeau 2900,90000,,,,1,,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-4-ambientes--13159463,San Gabriel 4500,,1500,,170.0,3,,3.0,4,1.0,,,,7,781.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-fisherton-1-ambiente--13278807,ALBERTO J. PAZ  BIS al 1000,,,,52.0,,,2.0,0,,,,,7,,,,,,,,,,,,,,,Con seguridad,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12461180,Peña Al 2500,,5000,14800,139.0,3,4.0,2.0,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-plata-15-ambientes--12695492,Diagonal  73 esq 14,,3500,,335.0,5,,5.0,15,3.0,,,,116,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-3-ambientes--14397874,Av. Libertador 13670 - 1º,,1200,60000,93.0,2,5.0,2.0,3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-ibarlucea--12736063,San Martin / Maipú - Portal de Ki (Ibarlucea) L29,98000,,,,,,,,,,,,7,,,60.0,2 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--7904094,Av. Alvear 1800,,1900,13000,115.0,3,,3.0,4,,Bueno,Contrafrente,Suroeste,60,,,,,Apto profesi.,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-city-bell-10-ambientes--13438752,28 entre 443 y 446,,800,,419.0,3,,3.0,10,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-las-liebres-6-ambientes--12729653,Las Liebres,,2500,,292.0,4,,4.0,6,,,,,A Estrenar,780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-la-isla-5-ambientes--13786065,av de los lagos 1000,,,,500.0,4,,3.0,5,2.0,Excelente,,Noroeste,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-centro-1-ambiente--12410036,Montevideo 1600,220000,,,240.0,,,2.0,0,,,,Sur,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-rosario--11543437,CATAMARCA 2000,490000,,,,,,4.0,,,,,,A Estrenar,,,260.0,2 plantas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-la-isla-10-ambientes--13837640,"La Isla, Nordelta 100",,,,580.0,6,,8.0,10,4.0,Excelente,,Oeste,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-pichincha-1-ambiente--11707962,Pichincha - Alquiler Local Santiago 100,200000,,,,,,2.0,,,,,,,,,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--13565081,Moderna casa con 4 suites .ALQUILER TEMPORAL de 2 a 6 meses,,9000,,,4,,6.0,7,2.0,,,,7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-4-ambientes--14251034,"San Sebastián, área 2",,650,,150.0,3,,2.0,4,2.0,,,,A Estrenar,961.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-carpinchos-5-ambientes--13784422,Carpinchos al 100,,2300,,180.0,3,,4.0,5,,,,,A Estrenar,506.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-4-ambientes--13200203,San Benito Villanueva,,3500,,200.0,3,,3.0,4,2.0,,,,A Estrenar,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-centro--12720080,Bv Rondeau al 4000,250000,,,,,,1.0,,,,,,A Estrenar,,,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--14107834,Av. Santa Fe al 2600,800000,,117000,130.0,3,45.0,2.0,4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--13773419,"Barrio Lagos del Golf, Nordelta",,8500,,370.0,4,,5.0,7,4.0,,,,4,930.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-alberdi-3-ambientes--9836981,Warnes 1100,56000,,,1.0,1,,1.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-martinez-vias-santa-fe-4-ambientes--12033698,ARENALES 1800,430000,,60000,90.0,3,20.0,1.0,4,1.0,Bueno,Contra frente,Oeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-lago-3-ambientes--12078952,Pilar del Lago,,1350,,130.0,2,,2.0,3,2.0,,,,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-5-ambientes--12068903,Callao al 1700,,1700,,180.0,2,0.0,2.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-alberdi--12455749,Blvd. Rondeau al 4000,160000,,,,,,1.0,,,,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-5-ambientes--13155332,"Casas de Santa Maria, villanueva, Tigre",,890,,120.0,3,,2.0,5,2.0,,,,10,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-6-ambientes--12717924,Consultar dirección,,3500,,500.0,5,,4.0,6,2.0,Excelente,,,30,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-village-golf-and-tenis-club-10-ambientes--12723813,hipolito Yrigoyen,,1900,,435.0,6,,5.0,10,2.0,,,,25,911.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-beccar-libertador-rio-4-ambientes--12669691,"Presidente Uriburu 827, Béccar, Provincia de Buenos Aires, Argentina",,3500,,231.0,3,0.0,,4,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--13335918,"Glorietas, lote al 200",,2400,,272.0,4,,4.0,5,4.0,,,,16,563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-la-comarca-5-ambientes--13189065,Alquiler Anual La Comarca Bancalari Tigre,,3200,,200.0,4,,4.0,5,7.0,,,,A Estrenar,800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--13860412,Casa en Venta o  Alquiler - El Yacht al Agua- Nordelta,,6500,,,5,,5.0,7,3.0,,,,6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--13336788,Barrancas del lago,,2100,,250.0,4,,3.0,5,2.0,,,,15,700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--12629714,"Alquiler anual amoblado en el Barrio Los Sauces, Nordelta.",,2800,,224.0,3,,3.0,6,,,,,A Estrenar,553.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--13329955,Avda de Los Lagos  al 5800,,6500,,379.0,3,,3.0,7,,,,,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--12784447,"Boulevard del Mirador 290, Studios de la Bahía I, Nordelta",,1000,30000,62.0,1,16.0,1.0,2,1.0,,,,,,,,,Apto profesi.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-el-palmar-2-ambientes--12803792,El Palmar 0,,400,26000,46.0,1,10.0,1.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-abasto--14432235,"ITUZANGO 1100, Piso PB",80000,,700,,,,1.0,,,Excelente,,,6,,,36.0,1 planta,,,,,,,,,,,,Via Pública,En edificio,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-villanueva-4-ambientes--13159481,Santa Teresa 100,,2200,,220.0,3,,3.0,4,1.0,,,,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-lagos-4-ambientes--13945894,"MGA, Alquiler anual Barrio Los Lagos 200",,2300,,230.0,3,,3.0,4,1.0,Excelente,,Este,7,620.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-urquiza-r-2-ambientes--14386262,Diaz colodrero 2500,,600,,75.0,1,5.0,2.0,2,,Excelente,Contra Frente,,,,,,,Apto profesi.,,,,,Si,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/oficina-en-alquiler-en-palermo--3986149,Buschiazzo 3000,,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/galpon-en-alquiler-en-barrio-matheu--12857395,VERA MUJICA 4500,100000,,,150.0,,,,,,,,,,,,,,,,,,,,9  mts Frente,33  mts Fondo,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-rosario--11970488,"Bat De Ayacucho (A) 2200, Piso 2",70000,,,30.0,,,1.0,,,Excelente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-10-ambientes--13837217,Los Castores Nordelta,,,,396.0,6,,7.0,10,2.0,,,,15,929.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-puerto-norte-2-ambientes--14398917,Av Carballo 200,400000,,55000,55.0,1,,,2,1.0,Excelente,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-cabos-del-lago-4-ambientes--13190004,Av. De Los Lagos  6800,,5500,,335.0,3,,7.0,4,2.0,Excelente,,Noroeste,10,813.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-nordelta-castanos-4-ambientes--12427972,Av los lagos 100,,1500,45000,92.0,3,4.0,3.0,4,1.0,Excelente,Frente,Noroeste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12623614,LIBERTAD 1300,,3900,150000,222.0,3,78.0,2.0,4,1.0,Muy Bueno,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-san-francisco-5-ambientes--13157588,Casa a la laguna en Alquiler Anual San Francisco Villanueva lote de 1200 m2,,3000,,300.0,3,,2.0,5,2.0,Excelente,,Sudoeste,10,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/local-en-alquiler-en-luduena-1-ambiente--12583425,Casilda 900,65000,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-10-ambientes--10860929,Las Heras al 1600,,7900,,600.0,5,0.0,5.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/casa-en-alquiler-en-alvarez-3-ambientes--14296500,Rivadavia,280000,,,,2,,2.0,3,1.0,Excelente,,,A Estrenar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-centro--11222942,"Gral Guemes 2000, Piso 16",540000,,38000,140.0,3,10.0,,,,,Frente,Noreste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--6068388,"Gral M Soler 3500, Piso 1",,250,29000,37.0,,40.0,1.0,0,,,Frente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
