URL,Ubicación,Precio ARS,Precio USD,Expensas,Sup. cubierta [m²],Dormitorios,Baños,Ambientes,Cocheras,Sup. terreno [m²],Antiguedad [años],Estado
https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-cabos-del-lago-6-ambientes--12619536,Casa Alquiler Anual Cabos del Lago Nordelta,,5500.0,,370.0,4.0,4.0,6.0,,,0.0,Excelente
https://www.argenprop.com/galpon-en-alquiler-en-caballito--14236110,YERBAL al 1400,,19000.0,,3.0,,1.0,,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-botanico-3-ambientes--12745977,Las Heras al 3900,,900.0,40000.0,55.0,2.0,1.0,3.0,,,40.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-las-tipas-6-ambientes--14346215,"Nordelta, Tipas 300",,2800.0,,188.0,4.0,3.0,6.0,2.0,500.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-4-ambientes--12540167,Juan Clark Y Don Bosco  600,,1800.0,,160.0,3.0,3.0,4.0,1.0,300.0,10.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14433020,Olazabal  al 5200,360000.0,327.27272727272725,17000.0,,2.0,1.0,3.0,,,40.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-5-ambientes--13135761,Diego Palma 2400,,5400.0,,412.0,4.0,5.0,5.0,,1.0,9.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-martinez-libertador-rio-5-ambientes--11899830,Vicente Fidel Lopez  1300,,4300.0,,360.0,4.0,6.0,5.0,3.0,368.0,2.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-belgrano-chico-7-ambientes--12065451,Ramsay al 2000,,16000.0,,450.0,4.0,1.0,7.0,4.0,,6.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-otros-barrios-de-nordelta-4-ambientes--14410630,Las Tipas 100,,2400.0,,165.0,3.0,2.0,4.0,2.0,,2.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14439577,"DE LOS INCAS, AVDA. 5000",120000.0,109.0909090909091,14000.0,24.0,,1.0,0.0,,,13.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-libertador-8-ambientes--8049126,Ladislao Martinez al 800 Amplios ambientes !!!!,,4000.0,,350.0,4.0,5.0,8.0,1.0,800.0,20.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-4-ambientes--14398855,"Barrio Los Castaños, Nordelta",,1800.0,,200.0,3.0,2.0,4.0,2.0,470.0,2.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--12969090,Gral M Soler 4700,,1250.0,,,2.0,2.0,3.0,,,0.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-5-ambientes--12581671,Paz 600,,1900.0,,317.0,4.0,3.0,5.0,2.0,300.0,40.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--14366427,Castaños,,1800.0,,220.0,3.0,3.0,5.0,1.0,550.0,2.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-el-encuentro-5-ambientes--14367559,El Encuentro,,4000.0,,312.0,3.0,3.0,5.0,2.0,1.0,10.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-7-ambientes--13348942,Bagnati al 300 - La Horqueta,,3200.0,,230.0,4.0,4.0,7.0,3.0,500.0,6.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-acassuso-vias-libertador-5-ambientes--13257394,urquiza al 400,,1100.0,,122.0,4.0,2.0,5.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-altamira-7-ambientes--14423728,"Casa en VENTA / ALQUILER de 5 dormitorios - Barrio  Altamira, Tigre",,4200.0,,357.0,5.0,5.0,7.0,2.0,895.0,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-3-ambientes--14433016,Olazabal  al 5200,360000.0,327.27272727272725,17000.0,,2.0,1.0,3.0,,,40.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-6-ambientes--14292189,JJ Dìaz al 900,,2800.0,,262.0,3.0,4.0,6.0,2.0,235.0,25.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14439579,"DE LOS INCAS, AVDA. 5000",120000.0,109.0909090909091,14000.0,24.0,,1.0,0.0,,,13.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-chico-5-ambientes--6421914,Barrio Cerrado San Isidro Chico Lote / N° 0,,5500.0,,500.0,4.0,3.0,5.0,,800.0,23.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-acassuso-5-ambientes--11900029,Guido Spano 200,,8000.0,,560.0,4.0,6.0,5.0,,850.0,3.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-fernando-8-ambientes--13948500,"Maximino Pérez 402, Bahía Del Sol, San Fernando",,10000.0,,600.0,4.0,3.0,8.0,1.0,630.0,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-camino-real-6-ambientes--11164821,Camino Real 100,,2500.0,,290.0,4.0,6.0,6.0,1.0,,20.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--11346332,Guatemala al 4500,,1450.0,,,1.0,1.0,2.0,,,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-villanueva-6-ambientes--14355149,Santa Teresa 0,,3000.0,,250.0,4.0,3.0,6.0,2.0,1.0,0.0,Bueno
https://www.argenprop.com/ph-en-alquiler-en-palermo-hollywood-5-ambientes--12637698,HONDURAS  5700,490000.0,445.45454545454544,,147.0,4.0,1.0,5.0,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nunez-3-ambientes--13837769,"Ciudad De La Paz 3300, Piso 10",450000.0,409.09090909090907,31000.0,59.0,2.0,1.0,3.0,1.0,,4.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-martinez-5-ambientes--11504065,Pasteur  700 700,,3900.0,,290.0,4.0,1.0,5.0,,250.0,12.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-botanico-3-ambientes--12741593,Republica de la India  al 3000,,900.0,,80.0,2.0,2.0,3.0,,,45.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-8-ambientes--14406872,"El Yacht, Nordelta",,8000.0,,419.0,5.0,5.0,8.0,4.0,1.0,7.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-4-ambientes--14361970,Los Sauces Nordelta,,2200.0,,206.0,3.0,3.0,4.0,3.0,650.0,14.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-martinez-vias-libertador-6-ambientes--6218968,Pirovano Al 600,,10000.0,,1.0,5.0,6.0,6.0,,1.0,26.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-chico--13609602,Pedro de Mendoza al 1500,,7500.0,,600.0,5.0,5.0,,,880.0,20.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-martinez-libertador-rio-5-ambientes--6421967,Eduardo Madero Al 1500,,10000.0,,600.0,4.0,4.0,5.0,,965.0,3.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-caballito-norte-2-ambientes--14310868,AV GAONA  1200,,550.0,34000.0,55.0,1.0,2.0,2.0,,,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--13926697,Camacuá 300,200000.0,181.8181818181818,6000.0,39.0,1.0,1.0,2.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-soho-4-ambientes--12965031,ARMENIA al 1900,,2800.0,90000.0,127.0,3.0,2.0,4.0,2.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-boating-club-4-ambientes--13277810,"Bolivar 1183, Beccar",,5000.0,,500.0,3.0,3.0,4.0,6.0,3.0,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-villa-urquiza-1-ambiente--14439581,"DE LOS INCAS, AVDA. 5000",120000.0,109.0909090909091,14000.0,24.0,,1.0,0.0,,,13.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--14290538,Directorio al 1800,250000.0,227.27272727272728,18200.0,40.0,1.0,1.0,2.0,,,10.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-villanueva-5-ambientes--14423610,Barrio San Marco,,2900.0,,250.0,4.0,3.0,5.0,4.0,1.0,5.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-nunez-4-ambientes--14371940,Campos Salles 2100,,2500.0,60000.0,100.0,3.0,3.0,4.0,1.0,,5.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-carpinchos-4-ambientes--14398656,"OAS. Alquiler Anual, pago adelantado. Casa a Estrenar de 4 amb. con Piscina. Carpinchos Nordelta 100",,2300.0,,179.0,3.0,2.0,4.0,2.0,506.0,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--14086929,Alberdi al 2700,,500.0,50000.0,75.0,2.0,2.0,3.0,,,15.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--14349049,OPORTUNIDAD  Venta en el Golf Nordelta LOTE INTERNO,,4500.0,,470.0,5.0,4.0,6.0,3.0,1.0,8.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-damasia-4-ambientes--13879273,Ex Combatiente Juan C. Reguera 1800,,2400.0,,182.0,3.0,2.0,4.0,,439.0,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-victoria-3-ambientes--13864209,Lanusse  al 800,,1500.0,,125.0,2.0,1.0,3.0,1.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-7-ambientes--14430494,Adva del Golf  al 1700,,5500.0,,450.0,4.0,4.0,7.0,2.0,1.0,6.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--14408951,JULIAN ALVAREZ al 2314,,1800.0,37000.0,,3.0,3.0,4.0,1.0,,11.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-santa-rita-7-ambientes--13547373,Plácido Marin al 1600,,1300.0,,250.0,4.0,3.0,7.0,2.0,400.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-villanueva-4-ambientes--14345595,San Gabriel al 100,,1500.0,,200.0,3.0,2.0,4.0,2.0,700.0,2.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-5-ambientes--12791630,Avenida Avellaneda 2200,,2000.0,60000.0,185.0,4.0,4.0,5.0,2.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-6-ambientes--14423859,Tipas lote 306,,2500.0,,230.0,5.0,4.0,6.0,3.0,500.0,4.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-san-isidro-libertador-lasalle-5-ambientes--12642820,roque saenz peña al 600,,5000.0,,680.0,4.0,4.0,5.0,3.0,960.0,10.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-nordelta-golf-club-nordelta-5-ambientes--14430279,Consultar dirección,,11000.0,,450.0,4.0,4.0,5.0,,998.0,4.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-rincon-de-la-costa-4-ambientes--14355954,Av. Santa maria de las Conchas 4200,,1700.0,,160.0,3.0,4.0,4.0,1.0,500.0,0.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--13741928,"Av Directorio 2500, Piso 7",210000.0,190.9090909090909,,60.0,2.0,1.0,3.0,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13276998,Humboldt  2000,,2300.0,,105.0,3.0,3.0,4.0,1.0,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-5-ambientes--12791570,Avenida Avellaneda 2200,,2500.0,60000.0,194.0,4.0,4.0,5.0,2.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14439630,"Agüero 1000, Piso 4",,400.0,,33.0,,1.0,0.0,,,10.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta--12585656,Ecuador al 1500,,850.0,,,,1.0,,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas--14342680,JORGE NUWBERY 1800,,800.0,,55.0,1.0,1.0,,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--13121583,Avenida del Libertador  al 2681,,1400.0,60000.0,138.0,3.0,2.0,5.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-canada-de-pilar-4-ambientes--12159612,La Cañada- Los Robles L 30,,1000.0,,150.0,3.0,2.0,4.0,2.0,385.0,7.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12718596,POSADAS 1300,,1300.0,76900.0,110.0,3.0,3.0,4.0,1.0,,,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-6-ambientes--12899538,Alvear  al 1300,,8000.0,350000.0,400.0,3.0,3.0,6.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-2-ambientes--13595321,"Avda, San Martín  al 800",,850.0,,45.0,1.0,1.0,2.0,1.0,,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-2-ambientes--13745519,"Av Santa Fe 5300, Piso 6",600000.0,545.4545454545455,50000.0,40.0,1.0,1.0,2.0,,,0.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--12854357,Azcuénaga 1900,,480.0,,25.0,,1.0,0.0,,,30.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--12692027,AYACUCHO 1700 80Mts 3AMB. AMOBL. DEPEND.SERV.-RECOLETA,,1000.0,32000.0,,1.0,2.0,3.0,,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12447655,SIN MUEBLES BULNES 2700,,2700.0,70000.0,170.0,3.0,2.0,4.0,2.0,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--8008297,Av. Quintana 200,,850.0,,69.0,2.0,1.0,3.0,1.0,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12646694,Austria 2600,,3480.0,140000.0,260.0,3.0,3.0,4.0,2.0,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14248216,Guemes 4673 2C,,280.0,30000.0,30.0,,1.0,0.0,,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-vias-rio-3-ambientes--14122968,Av. Libertador 886 8° C,,650.0,,58.0,2.0,1.0,3.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-olivos-vias-rio-3-ambientes--12651766,Matias Sturiza  al 400 STAR TOWER,,1500.0,,98.0,2.0,2.0,3.0,1.0,,4.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-pradera-i-7-ambientes--12592168,R. Caamaño 900,,1600.0,,250.0,4.0,4.0,7.0,1.0,760.0,23.0,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--12824895,"Av. Alvear 1700,  Recoleta, CABA, Argentina",,2500.0,,130.0,2.0,2.0,3.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--12376494,Figueroa Alcorta 3500,,4000.0,198000.0,225.0,4.0,5.0,5.0,2.0,,50.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-12-ambientes--12568302,Casa en alquiler con muebles 12 ambientes Barrio San Manuel Pilar GBA Norte,,2300.0,,,6.0,4.0,12.0,,1.0,14.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-3-ambientes--12849808,Posadas 1500,,700.0,71820.0,,2.0,1.0,3.0,1.0,,50.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-las-liebres-4-ambientes--12141258,CASA ALQUILER - AMOBLADA- BARRIO CERRADO- PILAR,,2500.0,,250.0,3.0,2.0,4.0,,1.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12856635,"Av. Alvear 1700,  Recoleta, CABA, Argentina",,3100.0,,160.0,3.0,3.0,4.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--14263321,Sinclair  al 2900,,400.0,20000.0,35.0,1.0,1.0,0.0,1.0,,20.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-sausalito-5-ambientes--12158471,Consultar dirección,,1000.0,,179.0,4.0,2.0,5.0,2.0,,3.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood-1-ambiente--12441624,Paraguay al 5100,,900.0,,35.0,,1.0,0.0,,,12.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-el-establo-4-ambientes--12712563,Casa Alquiler Anual El Establo Pilar,,4500.0,,380.0,3.0,2.0,4.0,,,0.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-5-ambientes--12450081,Casa en Alquiler en Santa Guadalupe UF 70,,900.0,,170.0,4.0,2.0,5.0,,600.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-viejo-3-ambientes--12646828,Gorriti  y Mario Bravo,,1790.0,,63.0,2.0,2.0,3.0,,,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14439549,ARMENIA 2200,150000.0,136.36363636363637,19000.0,30.0,,1.0,0.0,,,40.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-countries-y-barrios-cerrados-en-pilar-6-ambientes--12515833,"Alquiler,  casa 6 amb , Ayres Plaza, Pilar",,2300.0,,185.0,4.0,4.0,6.0,,605.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-2-ambientes--14369447,Avenida Cabildo 1500,,500.0,28000.0,44.0,1.0,1.0,2.0,1.0,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood--11979326,Soler 6000,,900.0,,92.0,,1.0,,,,10.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-luduena-3-ambientes--14396042,San Lorenzo 4200,120000.0,109.0909090909091,,75.0,2.0,1.0,3.0,1.0,,,Bueno
https://www.argenprop.com/casa-en-alquiler-en-ayres-de-pilar-12-ambientes--12628362,Casa Alquiler Anual Doble Lote Ayres de Pilar,,4500.0,,617.0,6.0,8.0,12.0,5.0,2.0,10.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-6-ambientes--12108425,CASA EN ALQUILER ESTANCIAS DEL PILAR,,4000.0,,360.0,4.0,4.0,6.0,2.0,2.0,3.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-olivos-4-ambientes--12691467,Av. del Libertador 1700,,4000.0,,202.0,4.0,3.0,4.0,2.0,,9.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--14368788,Baez 700,,950.0,56000.0,64.0,2.0,1.0,3.0,,,21.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-pradera-i-6-ambientes--12597047,Rua Caamaño 900,,2250.0,,290.0,4.0,3.0,6.0,2.0,820.0,13.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-c-3-ambientes--14368605,Av. Congreso al 2300,,1100.0,30000.0,98.0,2.0,2.0,3.0,1.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-hollywood--8257948,Av. Cordoba 5300 PB 5300,,1500.0,,120.0,4.0,1.0,,,,,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14439550,ARMENIA 2200,150000.0,136.36363636363637,19000.0,30.0,,1.0,0.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--11947675,Av. Quintana 200,,850.0,,69.0,1.0,1.0,2.0,1.0,,,Muy Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-1-ambiente--14439552,ARMENIA 2200,150000.0,136.36363636363637,19000.0,30.0,,1.0,0.0,,,40.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--13276241,Av Pres J Figueroa Alcorta 3500,,7500.0,320000.0,206.0,3.0,2.0,4.0,2.0,,13.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-7-ambientes--12639590,"Av. Alvear al 1.800, 6 ambientes, 4 dormitorios,  dependencia doble  y cochera.",,2200.0,100000.0,180.0,4.0,3.0,7.0,,,70.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-chico-5-ambientes--14258077,"Republica Arabe Siria 3300, Palermo Chico, CABA, Argentina",,2900.0,,255.0,3.0,3.0,5.0,2.0,,20.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-campo-grande-5-ambientes--12594323,Casa en Venta/Alquiler de 6 Amb. en Campo Grande,,1200.0,,198.0,4.0,3.0,5.0,2.0,900.0,20.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-5-ambientes--13844625,Av. del Libertador al 1400,,5200.0,,232.0,4.0,5.0,5.0,3.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-3-ambientes--13844703,Departamento a Estrenar de 3 ambientes en alquiler,,1700.0,,83.0,2.0,2.0,3.0,1.0,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14367910,AV. LIBERTADOR al 6000,,850.0,,74.0,2.0,1.0,3.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-pradera-i-5-ambientes--12716867,La Pradera,,2800.0,,320.0,4.0,4.0,5.0,4.0,1.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-highland-park-country-club-5-ambientes--12517323,Highland Park Country Club,,2500.0,,200.0,4.0,3.0,5.0,4.0,900.0,20.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-funes--13933058,MONTEVIDEO  al 1200,180000.0,163.63636363636363,,,2.0,1.0,,,400.0,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-1-ambiente--14344044,LAFUENTE 37  7E,198000.0,180.0,22000.0,38.0,,1.0,0.0,,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilara-5-ambientes--12657198,Venta o Alquiler en La Berlina Pilara - Urdapilleta Propiedades,,4000.0,,396.0,4.0,4.0,5.0,3.0,1.0,4.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-3-ambientes--14367566,3 DE FEBRERO al 1800 e/  SUCRE Y LA PAMPA,,1200.0,113000.0,99.0,2.0,2.0,3.0,1.0,,45.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-champagnat-5-ambientes--12724810,"Casa en Venta y Alquiler en Champagnat, Pilar",,1000.0,,117.0,3.0,2.0,5.0,1.0,366.0,30.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-3-ambientes--14329818,Pumacahua 100,275000.0,250.0,,50.0,2.0,1.0,3.0,,,6.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-1-ambiente--14366497,Ortega y Gasset 1600,,350.0,15000.0,22.0,,1.0,0.0,,,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-2-ambientes--12955678,ARENALES 1800,350000.0,318.1818181818182,,,1.0,1.0,2.0,,,,Bueno
https://www.argenprop.com/casa-en-alquiler-en-la-lomada-de-pilar-7-ambientes--12681030,Casa Alquiler Anual Amoblada La Lomada de Pilar,,2300.0,,270.0,3.0,3.0,7.0,2.0,1.0,10.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-haras-del-pilar-6-ambientes--12506515,CASA EN ALQUILER TEMPORARIO | FEBRERO Y MARZO DISP. | HARAS DEL PILAR - LAS PRADERAS,,3000.0,,150.0,4.0,2.0,6.0,2.0,854.0,7.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-1-ambiente--12882277,"Mansilla, Lucio Norberto, General al 3100",,650.0,,33.0,,1.0,0.0,,,8.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-5-ambientes--14432827,Ramsay 2025 CASAS,,13000.0,320000.0,550.0,4.0,4.0,5.0,4.0,,2.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-san-alfonso-4-ambientes--12603205,San Alfonso Lote 0,,800.0,,154.0,3.0,3.0,4.0,2.0,450.0,3.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-sausalito-4-ambientes--12716942,Sausalito -,,1200.0,,396.0,3.0,3.0,4.0,3.0,896.0,20.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-buen-retiro-7-ambientes--12498411,Buen retiro ruta 100,,1200.0,,350.0,4.0,5.0,7.0,4.0,800.0,10.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-belgrano-chico-4-ambientes--14432916,Ramsay 1945,,4000.0,100000.0,220.0,3.0,4.0,4.0,2.0,,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-3-ambientes--14437208,Fray Justo Santa María de Oro 2200,,2300.0,87000.0,105.0,2.0,2.0,3.0,1.0,,13.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-10-ambientes--12589417,Las Heras al 1600,,7900.0,,600.0,5.0,5.0,10.0,,,0.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-vicente-lopez-5-ambientes--13490604,Departamento en alquiler 4 Ambientes con dependencia.,,2500.0,,129.0,3.0,4.0,5.0,2.0,,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-estancias-del-pilar-4-ambientes--12097251,Estancias del Pilar,,10000.0,,,3.0,5.0,4.0,,1.0,0.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-lago-3-ambientes--12078952,Pilar del Lago,,1350.0,,130.0,2.0,2.0,3.0,2.0,1.0,30.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-pilar-del-este-4-ambientes--12609253,Santa Guadalupe - Pilar del Este,,1000.0,,145.0,3.0,3.0,4.0,,650.0,6.0,Bueno
https://www.argenprop.com/casa-en-alquiler-en-el-molino-7-ambientes--12096562,Chile 900,,1300.0,,228.0,3.0,3.0,7.0,2.0,840.0,10.0,Excelente
https://www.argenprop.com/departamento-en-alquiler-en-recoleta-4-ambientes--12623614,LIBERTAD 1300,,3900.0,150000.0,222.0,3.0,2.0,4.0,1.0,,78.0,Muy Bueno
https://www.argenprop.com/casa-en-alquiler-en-village-golf-and-tenis-club-9-ambientes--12409213,excelente oportunidad en Village Golf,,3000.0,,480.0,5.0,4.0,9.0,2.0,912.0,17.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-las-canitas-3-ambientes--14357837,Arce 900,,1300.0,63000.0,72.0,2.0,2.0,3.0,1.0,,15.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-palermo-4-ambientes--12744063,"Vidt 2000, Piso 2",,2000.0,45000.0,117.0,3.0,2.0,4.0,1.0,,50.0,Excelente
https://www.argenprop.com/casa-en-alquiler-en-mar-del-plata-13-ambientes--12216590,"Ruta 88 Otamendi, Mar del Plata",,1200.0,,1.0,9.0,10.0,13.0,5.0,5.0,50.0,Bueno
https://www.argenprop.com/departamento-en-alquiler-en-flores-2-ambientes--14345471,Rivera Indarte al 200,150000.0,136.36363636363637,20000.0,38.0,1.0,1.0,2.0,,,40.0,Bueno
